TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F
1997-12-30,0.514001,-2.603,60.645,NA,1.78,83.248,0,1.516
1997-12-31,0.955661,-1.052,60.278,NA,1.558,83.36,0,1.55
1998-01-01,0.364781,-1.842,46.778,NA,1.089,83.194,0,1.845
1998-01-02,0.541821,-0.745,45.964,NA,1.542,82.317,4.4,3.688
1998-01-03,0.234755,-1.959,35.774,NA,0.812,82.624,0.8,2.03
1998-01-04,-0.172721,-2.485,66.063,NA,1.107,82.843,4.4,2.763
1998-01-05,0.501834,-2.508,79.726,NA,1.637,82.74,0,2.37
1998-01-06,-0.349125,-2.457,31.774,NA,0.47,82.992,8.3,1.821
1998-01-07,-0.556066,-0.948,78.638,NA,0.802,83.565,0,0.944
1998-01-08,-0.872539,-1.916,80.058,NA,2.16,84.19,0,1.262
1998-01-09,-0.646979,-1.092,82.188,NA,3.526,84.562,0,1.464
1998-01-10,-0.803586,0.535,83.045,NA,4.427,84.475,0,2.296
1998-01-11,0.00506165,1.79,81.849,NA,4.746,84.194,0,2.915
1998-01-12,0.0422929,2.804,81.093,NA,4.779,83.862,0,2.471
1998-01-13,0.398852,0.312,77.27,NA,3.526,83.199,0,2.924
1998-01-14,-0.509586,-0.329,55.486,NA,1.215,82.98,1.5,2.221
1998-01-15,0.0834978,-2.245,87.248,NA,0.341,83.519,0.2,1.753
1998-01-16,-0.0224899,-1.849,22.879,NA,0.439,82.965,5.9,1.507
1998-01-17,0.112569,-4.056,62.703,NA,0.636,83.483,1.4,3.528
1998-01-18,-0.0691739,-3.419,69.017,NA,1.936,83.061,0,3.22
1998-01-19,0.0433401,-2.959,67.148,NA,0.95,81.792,2.7,3.492
1998-01-20,-0.183791,-5.221,45.593,NA,0.588,82.338,5,3.733
1998-01-21,0.405315,-5.21,41.509,NA,0.671,83.399,0,2.947
1998-01-22,-0.637347,-7.868,93.545,NA,0.483,83.337,0.1,1.176
1998-01-23,0.234943,-5.178,97.181,NA,1.002,83.178,0,1.36
1998-01-24,0.154089,-5.117,73.305,NA,0.832,82.841,0,1.511
1998-01-25,0.351713,-5.247,96.807,NA,1.014,82.953,0,1.31
1998-01-26,0.504953,-5.656,104.769,NA,1.823,83.297,0,1.262
1998-01-27,0.77644,-5.092,108.034,NA,2.528,83.025,0,1.53
1998-01-28,0.599418,-4.851,110.874,NA,2.742,82.928,0,1.547
1998-01-29,-0.0131282,-5.051,109.563,NA,2.722,82.943,0,1.224
1998-01-30,-0.225168,-4.528,111.839,NA,2.608,82.869,0,1.712
1998-01-31,-0.788783,-5.916,111.376,NA,1.775,82.603,0,1.601
1998-02-01,-0.72927,-5.464,114.963,NA,2.292,82.507,0,1.883
1998-02-02,-0.610448,-5.141,102.291,NA,2.457,82.292,0,1.563
1998-02-03,-0.710412,-5.742,119.138,NA,2.191,82.299,0,1.36
1998-02-04,-0.403395,-3.527,122.097,NA,3.128,82.382,0,1.656
1998-02-05,0.00320642,-3.715,122.659,NA,2.981,82.997,0,1.281
1998-02-06,-0.263014,-3.013,125.415,NA,3.115,83.447,0,1.696
1998-02-07,0.260409,-2.274,104.719,NA,3.367,83.561,0,2.08
1998-02-08,-0.743418,-5.075,131.48,NA,1.555,83.983,0,1.656
1998-02-09,0.297156,-1.26,127.79,NA,3.607,84.27,0,1.594
1998-02-10,1.073,1.386,132.064,NA,4.51,84.512,0,1.549
1998-02-11,1.0958,2.004,133.915,NA,4.331,84.687,0,1.415
1998-02-12,1.292,2.397,132.411,NA,4.586,84.778,0,1.351
1998-02-13,1.40876,2.456,136.481,NA,4.566,84.815,0,1.502
1998-02-14,1.4071,2.614,139.165,NA,3.861,84.686,0,1.237
1998-02-15,1.41166,1.769,144.041,NA,3.613,84.641,0,1.237
1998-02-16,1.18101,3.096,117.752,NA,5.109,84.11,0.1,2.236
1998-02-17,0.44313,-1.656,60.671,NA,0.819,84.23,0.3,3.268
1998-02-18,1.06184,0.592,151.922,NA,4.507,84.736,0,1.674
1998-02-19,0.646517,1.932,151.445,NA,4.711,84.482,0,1.965
1998-02-20,0.700895,2.733,157.088,NA,5.264,84.177,0,1.926
1998-02-21,0.141908,2.67,139.428,NA,5.082,83.898,0,2.803
1998-02-22,0.192349,-0.54,45.141,NA,1.658,83.441,5.6,2.015
1998-02-23,0.219787,-3.264,106.83,NA,0.11,83.853,2.1,2.314
1998-02-24,0.192623,-2.505,167.872,NA,0.394,84.426,0,1.473
1998-02-25,0.400159,-1.302,111.545,NA,0.28,84.54,0.3,1.818
1998-02-26,0.385263,0.646,168.834,NA,3.042,84.465,0,1.994
1998-02-27,0.654237,1.528,172.064,NA,3.819,83.958,0,1.656
1998-02-28,-0.398382,-1.116,158.114,NA,1.679,83.02,0,3.209
1998-03-01,-0.4639,-3.273,107.895,NA,0.591,82.993,0.1,2.4
1998-03-02,-0.253426,-3.644,171.055,NA,1.041,83.553,0,1.778
1998-03-03,0.802002,0.878,114.897,NA,4.075,83.651,0,1.764
1998-03-04,1.422,4.393,113.071,NA,3.971,83.381,0,3.718
1998-03-05,0.168425,-0.973,104.095,NA,2.121,83.272,1.7,4.173
1998-03-06,0.0469659,-2.323,115.486,NA,1.918,83.76,7,1.563
1998-03-07,1.96042,1.921,121.765,NA,0.592,83.21,1.3,2.013
1998-03-08,0.971779,-2.071,93.744,NA,0.199,82.426,10.2,1.971
1998-03-09,0.333834,-5.499,112.186,NA,0.528,82.78,2.5,2.686
1998-03-10,0.181985,-9.009,190.192,NA,0.964,83.725,0,1.397
1998-03-11,-0.176936,-5.667,134.025,NA,1.615,82.688,0,1.598
1998-03-12,0.312277,-4.06,68.796,NA,0.218,82.772,2.4,1.4
1998-03-13,0.260688,-4.648,164.182,NA,0.428,83.455,0.1,2.2
1998-03-14,-0.0167851,-4.357,62.439,NA,0.828,83.775,0.3,1.58
1998-03-15,0.202061,-2.957,67.399,NA,0.221,83.752,6.7,1.895
1998-03-16,0.149209,-1.994,103.347,NA,0.218,83.868,3.4,1.783
1998-03-17,0.378246,-1.287,113.186,NA,0.186,84.04,0.2,1.732
1998-03-18,1.19901,-0.413,220.026,NA,1.094,84.399,0,1.744
1998-03-19,1.09139,-2.672,161.857,NA,0.852,84.42,1.4,2.469
1998-03-20,0.260825,-3.887,123.529,NA,0.802,84.107,0.4,2.672
1998-03-21,0.542034,-4.259,155.772,NA,0.538,83.651,10.2,3.064
1998-03-22,NA,-6.607,223.512,NA,1.384,83.772,0,1.516
1998-03-23,0.052083,-4.706,85.517,NA,0.38,83.284,6.2,1.409
1998-03-24,-0.255785,-5.182,160.671,NA,0.479,83.376,0,1.987
1998-03-25,-0.06046,-6.595,239.252,NA,1.264,83.749,0,1.717
1998-03-26,-0.40286,-2.479,244.027,NA,3.065,83.415,0,2.142
1998-03-27,-0.0431277,-0.247,141.089,NA,2.729,83.51,0,1.332
1998-03-28,0.265768,3.25,217.285,NA,3.324,83.507,0,1.671
1998-03-29,0.99503,4.7,240.958,NA,4.41,83.183,0,1.473
1998-03-30,1.77295,4.171,227.167,NA,3.864,83.369,0,1.894
1998-03-31,2.30579,4.931,237.327,NA,4.539,83.484,0,1.718
1998-04-01,2.37434,2.962,205.237,NA,3.397,83.205,0,1.821
1998-04-02,3.07732,2.446,147.376,NA,2.343,82.722,0,1.927
1998-04-03,4.92806,4.225,164.53,NA,3.216,82.537,0,3.708
1998-04-04,1.27515,1.496,77.277,NA,1.812,82.267,0.2,4.268
1998-04-05,2.79924,-0.727,145.442,NA,0.357,82.478,4.1,2.802
1998-04-06,3.21225,-1.175,195.42,NA,0.747,82.651,9.4,1.849
1998-04-07,2.88255,0.05,103.987,NA,1.635,82.169,6.2,2.37
1998-04-08,2.46304,-1.423,238.563,NA,1.796,82.192,1.3,1.344
1998-04-09,2.47816,-0.303,241.908,NA,2.848,81.769,0,2.049
1998-04-10,2.5746000000000002,-0.638,159.456,NA,1.727,81.371,6,2.528
1998-04-11,2.29441,-2.576,220.529,NA,1.001,81.566,4.7,NA
1998-04-12,1.14011,-3.542,140.173,NA,0.906,81.643,1,2.094
1998-04-13,1.2871,-4.807,128.453,NA,0.761,81.812,0.8,2.351
1998-04-14,0.477338,-4.821,206.516,NA,1.626,82.16,0.2,2.163
1998-04-15,-0.260221,-1.259,159.945,NA,2.688,82.052,0,3.67
1998-04-16,1.72897,-2.627,201.215,NA,0.676,81.444,2.2,2.804
1998-04-17,2.61291,-1.24,168.35,NA,1.643,81.058,0.5,2.236
1998-04-18,1.17694,-3.024,165.028,NA,0.797,81.602,1.1,1.939
1998-04-19,1.19989,-3.375,185.199,NA,0.856,82.473,0.9,1.912
1998-04-20,2.71007,0.06,285.45,NA,4.024,83.167,0,1.75
1998-04-21,2.9667,1.642,266.428,NA,2.98,83.428,0,2.213
1998-04-22,4.36721,3.893,291.614,NA,4.579,83.29,0,1.716
1998-04-23,5.14745,4.052,201.034,NA,3.553,83.287,0,1.852
1998-04-24,2.6836,2.521,116.285,NA,0.74,83.573,1.2,2.21
1998-04-25,5.69819,4.548,275.348,NA,3.555,83.678,0,1.421
1998-04-26,6.75343,7.733,240.165,NA,5.263,83.004,0,3.26
1998-04-27,6.07021,5.893,250.413,NA,4.567,82.183,3.5,2.73
1998-04-28,1.50652,-1.514,104.648,NA,0.11,82.249,12.6,2.836
1998-04-29,5.76132,0.428,219.817,NA,0.924,82.285,0.3,2.158
1998-04-30,4.91026,2.672,262.799,NA,2.922,82.454,0,2.241
1998-05-01,4.46691,2.562,158.73,NA,2.022,82.623,0.8,1.796
1998-05-02,2.92827,0.53,93.624,NA,0.514,82.712,2,1.702
1998-05-03,4.82173,2.665,280.519,NA,1.851,82.524,0.2,2.561
1998-05-04,2.75516,1.58,115.501,NA,0.81,82.281,1.2,2.951
1998-05-05,4.63955,1.205,299.928,NA,1.985,82.644,0,2.902
1998-05-06,5.04504,1.765,109.917,NA,1.299,83.019,0,1.347
1998-05-07,5.70253,5.31,320.058,NA,4.005,83.707,0,1.665
1998-05-08,4.94351,7.373,312.882,NA,5.492,84.285,0,1.984
1998-05-09,6.5031,8.082,301,NA,6.099,84.299,0,1.729
1998-05-10,5.67131,9.722,316.537,NA,7.448,84.015,0,1.548
1998-05-11,5.89838,10.501,317.23,NA,8.435,83.783,0,1.762
1998-05-12,6.44879,11.135,315.053,NA,7.507,83.86,0,2.135
1998-05-13,6.3867,11.037,241.779,NA,6.313,83.957,0.1,1.79
1998-05-14,5.85874,9.131,189.462,NA,5.029,83.764,0.6,1.896
1998-05-15,6.94038,7.646,330.959,NA,5.024,83.422,0,2.326
1998-05-16,5.7202,4.879,326.241,NA,3.677,83.236,0,2.232
1998-05-17,4.38988,1.965,216.853,NA,2.518,83.4,0,2.845
1998-05-18,3.86374,1.315,168.474,NA,1.556,83.811,1.2,2.041
1998-05-19,5.01814,3.779,257.083,NA,2.827,83.889,0,2.275
1998-05-20,5.59534,5.29,335.99,NA,4.153,83.653,0,2.302
1998-05-21,5.22838,5.394,175.794,NA,2.69,83.476,5.2,1.863
1998-05-22,5.36857,3.997,246.02,NA,1.385,83.4,6.1,2.237
1998-05-23,4.64903,3.453,324.607,NA,2.414,83.265,0,2.512
1998-05-24,4.8656,3.242,210.323,NA,2.021,82.903,0,2.556
1998-05-25,5.73965,3.123,185.916,NA,2.017,82.783,0,2.292
1998-05-26,6.03112,4.412,173.024,NA,2.016,82.744,0.1,2.041
1998-05-27,5.77626,6.104,133.237,NA,2.994,82.912,0,1.831
1998-05-28,6.7663,7.369,233.909,NA,4.528,82.867,0,2.835
1998-05-29,3.43524,5.931,95.914,NA,0.911,83.051,7,1.526
1998-05-30,7.386,7.786,282.569,NA,3.17,83.185,0.2,1.507
1998-05-31,6.92041,6.804,146.008,NA,3.75,83.204,0,2.207
1998-06-01,6.93226,6.688,323.721,NA,4.469,83.403,7.2,2.051
1998-06-02,6.56296,10.962,278.529,NA,7.794,83.497,0,2.242
1998-06-03,5.0135,9.713,146.275,NA,2.584,83.743,14.3,2.117
1998-06-04,6.31302,10.957,265.17,NA,4.162,83.94,1,2.022
1998-06-05,7.00171,13.726,283.533,NA,8.531,84.024,0,2.801
1998-06-06,7.23324,14.046,242.112,NA,8.797,83.831,0,2.761
1998-06-07,8.61598,9.913,178.186,NA,2.328,83.457,11.6,2.309
1998-06-08,3.76066,4.584,221.51,NA,1.06,83.737,20.3,2.177
1998-06-09,4.65697,8.32,344.512,NA,6.655,83.651,0,2.067
1998-06-10,8.14192,9.716,194.856,NA,4.175,83.013,18.7,2.561
1998-06-11,5.94852,3.421,157.869,NA,0.503,82.467,24.8,2.587
1998-06-12,3.88108,0.902,106.989,NA,0.566,82.846,14.5,NA
1998-06-13,5.8927,-0.211,284.427,NA,1.025,83.305,0,NA
1998-06-14,7.40604,3.381,337.767,NA,3.089,83.101,1.7,2.181
1998-06-15,6.37631,2.457,150.795,NA,0.442,83.194,12.5,2.127
1998-06-16,7.09957,2.716,204.968,NA,0.956,83.59,0.2,2.192
1998-06-17,7.70183,3.406,252.633,NA,2.525,84.089,0.2,2.212
1998-06-18,8.06376,5.417,251.899,NA,3.458,84.216,0,1.891
1998-06-19,8.66261,8.237,270.265,NA,4.554,84.298,0,1.682
1998-06-20,7.82307,12.917,339.813,NA,8.169,84.381,0,2.152
1998-06-21,7.52555,16.345,334.951,NA,9.971,84.348,0,2.443
1998-06-22,6.07544,13.711,325.236,NA,6.097,84.174,0.6,2.99
1998-06-23,6.19035,9.202,275.216,NA,2.281,83.863,0,3.568
1998-06-24,5.53938,10.003,297.523,NA,3.454,83.565,0,2.586
1998-06-25,3.80975,12.272,231.076,NA,4.161,83.535,15,2.126
1998-06-26,3.78951,10.598,169.243,NA,3.76,NA,5.5,NA
1998-06-27,4.75162,12.195,241.426,NA,5.128,83.716,3.4,2.069
1998-06-28,5.74519,11.753,264.94,NA,4.49,83.79,0.7,3.994
1998-06-29,6.57305,11.109,335.314,NA,3.912,83.897,0.1,3.427
1998-06-30,5.69738,10.554,231.78,NA,3.319,83.578,0.6,2.486
1998-07-01,4.74019,12.092,232.257,NA,4.458,83.311,0,2.075
1998-07-02,NA,NA,184.429,NA,NA,83.21,18.5,2.734
1998-07-03,NA,NA,127.649,NA,NA,83.477,12.9,2.045
1998-07-04,NA,NA,297.136,NA,NA,83.951,1,2.313
1998-07-05,NA,NA,138.524,NA,NA,83.825,0,1.706
1998-07-06,NA,NA,324.584,NA,NA,83.443,0,2.475
1998-07-07,NA,NA,61.549,NA,NA,82.901,23.4,2.213
1998-07-08,NA,NA,109.407,NA,NA,83.137,13.6,2.99
1998-07-09,NA,NA,112.672,NA,NA,83.532,0.4,0.834
1998-07-10,NA,NA,199.759,NA,NA,83.58,1.3,2.356
1998-07-11,6.8515,10.053,295.424,NA,3.215,83.528,0.2,2.637
1998-07-12,7.2229,10.945,326.863,NA,3.936,83.599,0,1.972
1998-07-13,7.8269,11.789,263.469,NA,5.069,83.369,16.6,2.99
1998-07-14,9.56704,13.7,297.074,NA,7.602,83.285,2.1,3.149
1998-07-15,9.19643,13.163,292.141,NA,6.982,83.512,0,2.193
1998-07-16,5.55519,10.691,116.929,NA,3.624,83.565,10.6,1.935
1998-07-17,7.28988,10.145,322.38,NA,3.195,83.691,1.4,2.206
1998-07-18,8.25449,11.746,250.654,NA,4.317,83.725,0.6,1.952
1998-07-19,7.61565,14.728,249.89,NA,9.034,83.963,0,1.584
1998-07-20,7.19402,17.689,323.292,NA,12.677,84.033,0,2.062
1998-07-21,7.15788,16.463,292.496,NA,11.735,83.809,0,2.811
1998-07-22,4.60833,13.328,246.796,NA,3.968,83.894,0,2.249
1998-07-23,5.76973,12.64,262.081,NA,4.913,83.921,9.3,2.459
1998-07-24,6.22572,12.919,312.972,NA,5.958,83.905,0.2,3.306
1998-07-25,4.15148,11.172,112.017,NA,3.293,83.874,0.3,1.684
1998-07-26,NA,12.52,293.591,NA,4.595,83.678,0,2.726
1998-07-27,2.74364,11.11,59.203,NA,1.162,83.444,37.1,1.429
1998-07-28,NA,7.742,153.821,NA,1.125,83.389,3.4,2.088
1998-07-29,NA,9.208,311.35,NA,3.203,83.378,0.3,2.414
1998-07-30,NA,12.925,280.955,NA,6.179,83.387,0,2.812
1998-07-31,5.8421,8.879,170.77,NA,0.197,83.559,7.8,2.825
1998-08-01,5.86851,11.683,138.63,NA,1.115,83.59,14.2,1.97
1998-08-02,6.92113,10.806,233.731,NA,1.562,83.694,0,2.635
1998-08-03,4.59132,9.981,85.616,NA,0.342,84.126,15.6,2.097
1998-08-04,5.61191,9.991,229.733,NA,0.637,84.283,0.3,2.897
1998-08-05,6.29843,9.986,285.273,NA,1.462,84.478,0.1,2.757
1998-08-06,5.97699,10.363,303.502,NA,3.936,84.428,0,2.627
1998-08-07,4.94284,12.538,301.514,NA,6.936,84.325,0,2.397
1998-08-08,5.62494,15.381,296.045,NA,8.669,84.199,0,2.374
1998-08-09,4.62589,16.571,292.818,NA,9.767,84.11,0,2.166
1998-08-10,3.72139,17.155,284.479,NA,11.185,84.208,0,2.192
1998-08-11,5.08699,17.147,287.42,NA,9.204,84.356,0,2.062
1998-08-12,4.23874,14.371,272.238,NA,7.005,84.138,0.6,2.512
1998-08-13,3.47524,13.121,163.075,NA,5.231,83.777,1.8,1.991
1998-08-14,4.35391,14.046,277.701,NA,6.65,83.595,0,2.798
1998-08-15,2.8177,12.201,135.528,NA,3.016,83.85,6,2.085
1998-08-16,5.52834,12.613,270.183,NA,6.13,84.198,0,2.127
1998-08-17,4.79106,12.75,233.815,NA,5.606,84.033,1.5,2.314
1998-08-18,1.64152,10.234,67.855,NA,0.371,83.787,9.5,1.712
1998-08-19,6.60361,10.575,153.122,NA,1.488,83.858,0.3,1.722
1998-08-20,6.36018,11.305,225.819,NA,3.737,83.777,0,2.155
1998-08-21,4.05925,9.6,93.785,NA,0.947,83.403,6.6,1.941
1998-08-22,6.74572,8.981,178.166,NA,0.923,83.201,17.3,2.785
1998-08-23,6.65922,8.673,268.16,NA,2.567,83.507,14.8,2.976
1998-08-24,4.27739,7.29,68.322,NA,1.406,83.378,4.5,2.283
1998-08-25,5.76784,6.268,267.038,NA,2.212,83.758,2.7,2.544
1998-08-26,6.17277,8.419,265.566,NA,4.052,83.545,0,2.455
1998-08-27,5.91821,5.655,184.262,NA,1.56,83.285,0.2,2.683
1998-08-28,6.7793,2.392,247.363,NA,1.55,83.378,0,2.852
1998-08-29,6.07976,2.813,220.821,NA,1.637,83.469,0,2.709
1998-08-30,7.71758,4.175,201.4,NA,2.123,83.56,0,2.197
1998-08-31,7.82013,6.727,236.573,NA,3.5,83.537,0,2.18
1998-09-01,5.42381,9.248,136.771,NA,4.62,83.749,0,1.553
1998-09-02,7.95461,12.343,193.748,NA,4.822,83.836,0,1.761
1998-09-03,4.13802,9.582,49.634,NA,1.159,83.662,14.4,1.497
1998-09-04,7.14342,9.7,204.205,NA,2.917,83.347,0.1,1.676
1998-09-05,4.09901,6.609,48.498,NA,0.316,83.002,34.3,1.322
1998-09-06,6.3245,6.356,206.104,NA,1.266,83.208,0.8,2.473
1998-09-07,5.79095,7.918,125.372,NA,1.72,82.982,0.3,1.366
1998-09-08,4.37623,7.272,91.296,NA,0.571,83.23,4.2,1.774
1998-09-09,6.98586,10.835,231.089,NA,5.484,83.539,0,2.003
1998-09-10,6.69322,12.641,218.042,NA,5.854,83.432,0,2.474
1998-09-11,2.54052,7.842,28.259,NA,0.264,82.735,8.8,2.952
1998-09-12,3.31288,2.68,40.768,NA,0.204,81.851,32.2,2.13
1998-09-13,3.55384,-0.59,83.839,NA,0.549,81.667,2.8,1.619
1998-09-14,5.15159,-0.142,125.387,NA,0.818,82.136,1.1,1.883
1998-09-15,4.7166,0.646,122.066,NA,0.652,82.867,3.1,1.981
1998-09-16,5.75811,4.563,170.052,NA,1.094,82.982,1.2,2.012
1998-09-17,5.14413,2.27,75.56,NA,0.459,83.065,9.4,2.498
1998-09-18,4.65353,2.448,127.091,NA,1.016,83.867,0.7,1.79
1998-09-19,4.33333,3.173,223.614,NA,3.057,84.331,0,1.975
1998-09-20,3.75247,3.144,218.617,NA,1.807,84.327,0,2.553
1998-09-21,3.75996,4.426,210.912,NA,1.911,84.15,0,2.502
1998-09-22,4.27593,4.99,136.398,NA,1.532,83.763,0,1.994
1998-09-23,4.42049,5.833,166.453,NA,2.399,83.669,0,1.442
1998-09-24,4.67387,7.412,200.354,NA,4.631,83.616,0,1.946
1998-09-25,5.31849,7.25,159.985,NA,3.61,83.301,0,2.534
1998-09-26,3.89139,7.519,126.844,NA,3.593,82.87,0,2.55
1998-09-27,3.35089,5.436,95.264,NA,0.983,82.506,5.7,1.776
1998-09-28,3.47674,4.245,106.05,NA,0.863,82.508,5.6,1.556
1998-09-29,3.3904,4.729,128.879,NA,1.056,82.707,4.4,1.439
1998-09-30,2.77923,5.791,46.694,NA,1.249,82.525,0.7,1.521
1998-10-01,2.54652,2.982,63.935,NA,0.086,82.377,24,2.248
1998-10-02,3.33923,1.821,158.185,NA,0.622,82.348,0,1.328
1998-10-03,3.49982,2.352,125.909,NA,0.747,82.441,6,1.731
1998-10-04,1.47286,2.048,45.231,NA,0.076,82.23,8.3,1.566
1998-10-05,2.8238,2.868,69.081,NA,0.127,82.331,9.6,1.311
1998-10-06,4.05539,4.154,87.334,NA,1.265,82.504,1.6,1.832
1998-10-07,-0.0941672,1.354,15.599,NA,0.399,82.781,25.3,0.847
1998-10-08,1.60992,1.529,60.982,NA,0.111,83.043,0,1.151
1998-10-09,3.80967,2.757,138.555,NA,1.436,83.453,0,1.959
1998-10-10,3.92701,3.183,137.79,NA,2.442,83.185,0,2.663
1998-10-11,2.49011,3.078,123.671,NA,1.336,83.115,2,2.051
1998-10-12,1.46758,2.049,107.529,NA,0.718,82.844,4.1,3.273
1998-10-13,2.31553,-0.581,154.953,NA,1.575,83.54,1.7,2.552
1998-10-14,1.8964,3.681,46.254,NA,1.326,83.869,2,0.824
1998-10-15,3.84569,4.768,146.647,NA,1.131,83.923,0,1.554
1998-10-16,4.4203,6.868,156.69,NA,3.565,83.739,0.1,1.764
1998-10-17,3.52538,5.576,116.77,NA,3.268,83.365,0,3.558
1998-10-18,1.58568,2.368,51.222,NA,0.451,83.215,0.8,3.294
1998-10-19,1.3834,-0.484,15.158,NA,0.048,82.976,15.3,1.733
1998-10-20,2.30527,-1.484,84.704,NA,0.659,83.52,0.1,1.362
1998-10-21,2.82583,0.509,87.109,NA,1.346,83.974,0,1.851
1998-10-22,3.62373,3.738,137.745,NA,3.387,84.224,0,1.4
1998-10-23,3.80786,4.997,108.538,NA,4.723,83.921,0,1.419
1998-10-24,3.93908,3.258,125.695,NA,2.868,83.196,2.7,2.144
1998-10-25,2.91073,1.229,89.325,NA,0.838,82.21,14.1,2.907
1998-10-26,1.70947,-1.736,110.842,NA,0.667,82.74,4.9,1.578
1998-10-27,2.61555,-1.476,95.567,NA,0.62,83.481,2.1,2.015
1998-10-28,3.4769,5.127,86.647,NA,3.653,83.247,0.4,1.878
1998-10-29,2.30657,4.137,49.952,NA,3.95,82.708,1.9,4.341
1998-10-30,1.02939,-2.116,64.745,NA,0.841,83.375,6.1,2.224
1998-10-31,1.08317,-1.845,101.155,NA,0.737,82.935,0.2,1.554
1998-11-01,0.93518,0.728,36.901,NA,0.519,82.063,9.5,3.299
1998-11-02,1.5004,-0.718,127.53,NA,1.149,82.354,0,1.629
1998-11-03,1.25899,1.908,37.699,NA,1.937,81.996,0,2.616
1998-11-04,0.664299,-0.057,18.353,NA,0.356,81.794,4.9,2.4
1998-11-05,0.65916,-2.759,122.271,NA,0.914,82.648,0.6,1.41
1998-11-06,-0.0369473,-3.031,120.754,NA,1.486,83.735,0,1.333
1998-11-07,0.88062,-2.379,118.901,NA,2.455,84.017,0,1.562
1998-11-08,0.912402,1.126,105.551,NA,4.508,84.06,0,1.386
1998-11-09,1.02916,3.247,26.665,NA,1.58,83.894,2.7,0.818
1998-11-10,0.483727,2.884,26.248,NA,0.314,83.194,8.1,1.56
1998-11-11,0.496462,-3.509,48.838,NA,0.542,83.298,0.8,2.798
1998-11-12,0.347193,-3.613,88.967,NA,1.648,82.599,0,2.04
1998-11-13,0.511055,-2.527,91.933,NA,1.503,82.481,0,1.175
1998-11-14,0.918685,-2.213,49.681,NA,1.624,81.863,0.1,2.996
1998-11-15,-0.380602,-3.28,51.632,NA,0.435,82.381,6.6,2.989
1998-11-16,0.2046,-3.869,49.138,NA,0.42,82.946,5,2.171
1998-11-17,0.319007,-5.767,72.219,NA,0.563,83.338,0.4,2.282
1998-11-18,-0.0747234,-10.23,103.135,NA,0.821,83.204,0,1.227
1998-11-19,0.140967,-8.261,77.798,NA,0.919,83.16,0,1.314
1998-11-20,0.517046,-7.657,62.94,NA,0.499,83.393,0,1.743
1998-11-21,-0.215464,-12.069,95.498,NA,0.491,83.603,0,1.516
1998-11-22,0.502664,-8.676,92.182,NA,1.129,83.182,0,1.492
1998-11-23,0.509199,-4.913,55.037,NA,1.04,82.848,0.2,0.783
1998-11-24,0.681462,-3.58,75.278,NA,0.481,82.917,0,1.123
1998-11-25,0.489522,-2.617,51.44,NA,0.53,82.735,1.5,1.323
1998-11-26,0.36107,-3.864,40.065,NA,0.087,82.941,1,2.147
1998-11-27,0.401833,-3.556,34.808,NA,0.333,82.96,2.9,1.26
1998-11-28,-0.376512,-5.245,87.601,NA,0.984,83.058,0,1.636
1998-11-29,-0.665856,-3.992,79.24,NA,1.652,82.442,0,1.39
1998-11-30,-0.26055,-3.817,46.326,NA,0.669,83.008,0,1.528
1998-12-01,-0.90408,-3.957,82.661,NA,0.782,83.751,0,1.178
1998-12-02,-0.871894,-4.006,71.956,NA,0.767,83.728,0,1.493
1998-12-03,-0.758137,-4.193,67.97,NA,0.921,83.407,0,1.314
1998-12-04,-0.17071,-4.393,59.39,NA,1.067,82.296,0,1.921
1998-12-05,NA,-4.136,31.5,NA,1.21,82.517,0.2,2.764
1998-12-06,NA,-3.919,24.032,NA,1.033,82.981,0,4.073
1998-12-07,NA,NA,30.56,NA,NA,83.678,0.6,3.915
1998-12-08,NA,NA,80.236,NA,NA,84.204,0.1,1.054
1998-12-09,NA,NA,68.301,NA,NA,84.115,0,1.064
1998-12-10,NA,NA,29.84,NA,NA,83.74,3,0.806
1998-12-11,NA,NA,27.074,NA,NA,83.492,2.3,1.947
1998-12-12,NA,NA,48.79,NA,NA,84.193,4.6,1.333
1998-12-13,NA,NA,49.216,NA,NA,84.683,2.8,1.843
1998-12-14,NA,NA,44.863,NA,NA,84.951,1,0.874
1998-12-15,NA,NA,63.237,NA,NA,84.904,0,1.592
1998-12-16,NA,NA,58.254,NA,NA,84.903,0,1.604
1998-12-17,NA,NA,65.164,NA,NA,84.79,0,1.798
1998-12-18,NA,NA,73.877,NA,NA,84.37,0,1.533
1998-12-19,NA,NA,44.195,NA,NA,83.502,0,1.836
1998-12-20,NA,NA,42.288,NA,NA,82.487,0.6,1.952
1998-12-21,NA,NA,34.615,NA,NA,82.989,0,2.47
1998-12-22,NA,NA,57.878,NA,NA,83.975,0,0.846
1998-12-23,NA,NA,74.766,NA,NA,84.056,0,2.033
1998-12-24,NA,NA,41.815,NA,NA,83.791,0.1,1.253
1998-12-25,NA,NA,74.31,NA,NA,84.34,0.3,1.537
1998-12-26,NA,NA,58.805,NA,NA,84.21,0,1.637
1998-12-27,NA,NA,58.803,NA,NA,83.776,0,2.358
1998-12-28,NA,NA,75.586,NA,NA,83.624,0,1.47
1998-12-29,NA,NA,70.771,NA,NA,83.684,0,2.448
1998-12-30,NA,NA,75.195,NA,NA,83.566,0,3.264
1998-12-31,NA,NA,55.259,NA,NA,83.521,0,3.011
